2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   variable Tomcat
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[26,9] cannot find symbol"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   class JarScanner
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[27,35] cannot find symbol"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   class StandardJarScanner
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[28,73] cannot find symbol"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   class JarScannerCallback
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[30,52] package JarScannerCallback does not exist"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[29,17] method does not override or implement a method from a supertype"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[28,15] cannot find symbol"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   class StandardJarScanner
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/2af9d1c2-c10d-4079-a589-cd196f3775f5_1/src/main/java/Main.java:[39,18] cannot find symbol"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   symbol:   class LifecycleException
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR]   location: class Main
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR] -> [Help 1]
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR] 
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR] 
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,"[ERROR] For more information about the errors and possible solutions, please read the following articles:"
2af9d1c2-c10d-4079-a589-cd196f3775f5_1,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] COMPILATION ERROR : 
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[2,29] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,39] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,97] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[4,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project Study: Compilation failure: Compilation failure: 
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[2,29] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   symbol:   class string
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   symbol:   class StickerData
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,39] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   symbol:   class StickerData
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[3,97] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   symbol:   variable stickerList
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_5/src/main/java/Main.java:[4,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   symbol:   variable stickerDataDao
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] -> [Help 1]
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_5,"[ERROR] For more information about the errors and possible solutions, please read the following articles:"
e8eb48e5-144a-4d85-a007-a6038c63d396_5,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] COMPILATION ERROR : 
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[2,29] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[3,9] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[3,33] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project Study: Compilation failure: Compilation failure: 
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[2,29] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   symbol:   class string
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   location: class Main
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[3,9] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   symbol:   class Optional
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   location: class Main
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/db090593-45ec-4f1e-99d9-d0bf66b98519_0/src/main/java/Main.java:[3,33] cannot find symbol"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   symbol:   variable numbers
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR]   location: class Main
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] -> [Help 1]
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] 
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] 
db090593-45ec-4f1e-99d9-d0bf66b98519_0,"[ERROR] For more information about the errors and possible solutions, please read the following articles:"
db090593-45ec-4f1e-99d9-d0bf66b98519_0,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] COMPILATION ERROR : 
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[2,29] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,89] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,43] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,64] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[4,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project Study: Compilation failure: Compilation failure: 
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[2,29] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   class string
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   class StickerDatabase
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,89] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   class StickerDatabase
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,43] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   variable Room
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[3,64] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   method getApplicationContext()
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_4/src/main/java/Main.java:[4,9] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   symbol:   class StickerDataDao
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] -> [Help 1]
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_4,"[ERROR] For more information about the errors and possible solutions, please read the following articles:"
e8eb48e5-144a-4d85-a007-a6038c63d396_4,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] COMPILATION ERROR : 
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[1,21] package androidx.room does not exist"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[2,21] package androidx.room does not exist"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[4,2] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[6,51] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[7,25] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[4,23] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project Study: Compilation failure: Compilation failure: 
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[1,21] package androidx.room does not exist"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[2,21] package androidx.room does not exist"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[4,2] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   symbol: class Database
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[6,51] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   symbol:   class RoomDatabase
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   location: class Main
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[7,25] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   symbol:   class StickerDataDao
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   location: class Main.StickerDatabase
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/e8eb48e5-144a-4d85-a007-a6038c63d396_3/src/main/java/Main.java:[4,23] cannot find symbol"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR]   symbol: class StickerData
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] -> [Help 1]
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] 
e8eb48e5-144a-4d85-a007-a6038c63d396_3,"[ERROR] For more information about the errors and possible solutions, please read the following articles:"
e8eb48e5-144a-4d85-a007-a6038c63d396_3,[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR] COMPILATION ERROR : 
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[1,2] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[4,13] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,81] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,12] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,17] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[3,6] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,38] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,68] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[6,6] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[8,9] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[8,14] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project Study: Compilation failure: Compilation failure: 
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[1,2] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol: class RestController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[4,13] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class SnackService
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,81] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class List
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,12] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class List
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,17] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class Snack
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[3,6] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class Autowired
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,38] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class RequestParam
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[7,68] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class RequestParam
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[6,6] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class GetMapping
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[8,9] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class List
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] /Users/lindsayroney/research/DevGPT-Study/Java_maven/8ce87c69-a8f4-4200-8e13-ebfa45719c67_3/src/main/java/SnackController.java:[8,14] cannot find symbol"
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   symbol:   class Snack
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR]   location: class SnackController
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR] -> [Help 1]
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR] 
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,"[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch."
8ce87c69-a8f4-4200-8e13-ebfa45719c67_3,[ERROR] Re-run Maven using the -X switch to enable full debug logging.
