type,module,path,symbol,message,message-id
convention,561419c8-4143-4172-b5e2-a411eeed5c5a_0,Python/561419c8-4143-4172-b5e2-a411eeed5c5a_0.py,missing-function-docstring,Missing function or method docstring,C0116
convention,561419c8-4143-4172-b5e2-a411eeed5c5a_0,Python/561419c8-4143-4172-b5e2-a411eeed5c5a_0.py,missing-function-docstring,Missing function or method docstring,C0116
convention,561419c8-4143-4172-b5e2-a411eeed5c5a_0,Python/561419c8-4143-4172-b5e2-a411eeed5c5a_0.py,missing-function-docstring,Missing function or method docstring,C0116
convention,561419c8-4143-4172-b5e2-a411eeed5c5a_0,Python/561419c8-4143-4172-b5e2-a411eeed5c5a_0.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,trailing-whitespace,Trailing whitespace,C0303
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,trailing-whitespace,Trailing whitespace,C0303
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,trailing-whitespace,Trailing whitespace,C0303
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,trailing-whitespace,Trailing whitespace,C0303
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,line-too-long,Line too long (104/100),C0301
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-module-docstring,Missing module docstring,C0114
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,invalid-name,"Module name ""b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1"" doesn't conform to snake_case naming style",C0103
error,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,import-error,Unable to import 'pygame',E0401
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-class-docstring,Missing class docstring,C0115
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-class-docstring,Missing class docstring,C0115
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,missing-function-docstring,Missing function or method docstring,C0116
convention,b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1,Python/b4b399ef-1def-4f68-b2f1-8c56ca3858ae_1.py,wrong-import-order,"standard import ""import random"" should be placed before ""import pygame""",C0411
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,line-too-long,Line too long (124/100),C0301
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,line-too-long,Line too long (133/100),C0301
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,line-too-long,Line too long (111/100),C0301
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,missing-module-docstring,Missing module docstring,C0114
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,invalid-name,"Module name ""43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0"" doesn't conform to snake_case naming style",C0103
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,invalid-name,"Attribute name ""N"" doesn't conform to snake_case naming style",C0103
refactor,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,too-many-instance-attributes,Too many instance attributes (9/7),R0902
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,invalid-name,"Argument name ""N"" doesn't conform to snake_case naming style",C0103
refactor,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,too-many-arguments,Too many arguments (11/5),R0913
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'MSE_LOSS',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'torch',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'torch',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'nn',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Callable',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'SearchSpace',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'BaseSampler',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'nn',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Optional',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Type',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'torch',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Optional',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Dict',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'Any',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,undefined-variable,Undefined variable 'torch',E0602
refactor,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_0.py,too-few-public-methods,Too few public methods (0/2),R0903
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1.py,missing-module-docstring,Missing module docstring,C0114
convention,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1.py,invalid-name,"Module name ""43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1"" doesn't conform to snake_case naming style",C0103
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1.py,undefined-variable,Undefined variable 'MomentNetwork',E0602
error,43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1,Python/43b7067f-9a6c-47a5-b2a2-9bf64b0ebd8e_1.py,undefined-variable,Undefined variable 'torch',E0602
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,line-too-long,Line too long (107/100),C0301
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,line-too-long,Line too long (114/100),C0301
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,missing-module-docstring,Missing module docstring,C0114
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,invalid-name,"Module name ""98858eea-04a9-4f6d-9f47-a9306482da37_0"" doesn't conform to snake_case naming style",C0103
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,missing-function-docstring,Missing function or method docstring,C0116
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'Union',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'List',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'Dict',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'List',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'Path',E0602
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_html of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_py of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_vtt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_pdf of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_txt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_txt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_srt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_docx of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_ppt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_ppt of a client class,W0212
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,broad-exception-caught,Catching too general exception Exception,W0718
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'NamedTemporaryFile',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'Path',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'os',E0602
error,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,undefined-variable,Undefined variable 'mimetypes',E0602
warning,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,protected-access,Access to a protected member _ingest_single_video of a client class,W0212
convention,98858eea-04a9-4f6d-9f47-a9306482da37_0,Python/98858eea-04a9-4f6d-9f47-a9306482da37_0.py,invalid-name,"Variable name ""e"" doesn't conform to snake_case naming style",C0103
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1.py,missing-module-docstring,Missing module docstring,C0114
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1.py,invalid-name,"Module name ""0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1"" doesn't conform to snake_case naming style",C0103
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_1.py,undefined-variable,Undefined variable 'fiftyone',E0602
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_2,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_2.py,missing-module-docstring,Missing module docstring,C0114
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_2,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_2.py,invalid-name,"Module name ""0b7c3beb-a26c-465d-9f6f-a1957a9a6853_2"" doesn't conform to snake_case naming style",C0103
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,missing-module-docstring,Missing module docstring,C0114
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,invalid-name,"Module name ""0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3"" doesn't conform to snake_case naming style",C0103
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,import-error,Unable to import 'fiftyone.utils.coco',E0401
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,invalid-name,"Constant name ""coco_dir"" doesn't conform to UPPER_CASE naming style",C0103
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,undefined-variable,Undefined variable 'dataset',E0602
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,undefined-variable,Undefined variable 'fo',E0602
warning,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_3.py,unused-import,Unused fiftyone.utils.coco imported as fouc,W0611
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4.py,missing-module-docstring,Missing module docstring,C0114
convention,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4.py,invalid-name,"Module name ""0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4"" doesn't conform to snake_case naming style",C0103
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4.py,undefined-variable,Undefined variable 'fo',E0602
error,0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4,Python/0b7c3beb-a26c-465d-9f6f-a1957a9a6853_4.py,undefined-variable,Undefined variable 'dataset',E0602
convention,cda16915-b97e-48de-836b-62501ab93041_0,Python/cda16915-b97e-48de-836b-62501ab93041_0.py,missing-module-docstring,Missing module docstring,C0114
convention,cda16915-b97e-48de-836b-62501ab93041_0,Python/cda16915-b97e-48de-836b-62501ab93041_0.py,invalid-name,"Module name ""cda16915-b97e-48de-836b-62501ab93041_0"" doesn't conform to snake_case naming style",C0103
error,cda16915-b97e-48de-836b-62501ab93041_0,Python/cda16915-b97e-48de-836b-62501ab93041_0.py,undefined-variable,Undefined variable 'request',E0602
error,cda16915-b97e-48de-836b-62501ab93041_0,Python/cda16915-b97e-48de-836b-62501ab93041_0.py,undefined-variable,Undefined variable 'request',E0602
convention,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,missing-module-docstring,Missing module docstring,C0114
convention,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,invalid-name,"Module name ""cda16915-b97e-48de-836b-62501ab93041_1"" doesn't conform to snake_case naming style",C0103
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'newRequest',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'OPENAI_CLIENT_ID',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,return-outside-function,Return outside function,E0104
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'newRequest',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'OPENAI_CLIENT_SECRET',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,return-outside-function,Return outside function,E0104
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'newRequest',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,undefined-variable,Undefined variable 'OPENAI_CODE',E0602
error,cda16915-b97e-48de-836b-62501ab93041_1,Python/cda16915-b97e-48de-836b-62501ab93041_1.py,return-outside-function,Return outside function,E0104
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,line-too-long,Line too long (101/100),C0301
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,line-too-long,Line too long (116/100),C0301
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,missing-module-docstring,Missing module docstring,C0114
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,invalid-name,"Module name ""06eddbf4-48c9-4f27-8959-0ddf27da88ef_1"" doesn't conform to snake_case naming style",C0103
error,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,import-error,Unable to import 'uno',E0401
error,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,import-error,Unable to import 'com.sun.star.beans',E0401
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,missing-function-docstring,Missing function or method docstring,C0116
warning,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,redefined-outer-name,Redefining name 'file_path' from outer scope (line 33),W0621
warning,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,redefined-outer-name,Redefining name 'sheet_name' from outer scope (line 36),W0621
warning,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,redefined-outer-name,Redefining name 'cell_updates' from outer scope (line 39),W0621
warning,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,broad-exception-raised,Raising too general exception: Exception,W0719
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,invalid-name,"Constant name ""file_path"" doesn't conform to UPPER_CASE naming style",C0103
convention,06eddbf4-48c9-4f27-8959-0ddf27da88ef_1,Python/06eddbf4-48c9-4f27-8959-0ddf27da88ef_1.py,invalid-name,"Constant name ""sheet_name"" doesn't conform to UPPER_CASE naming style",C0103
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_0,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_0.py,missing-module-docstring,Missing module docstring,C0114
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_0,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_0.py,invalid-name,"Module name ""27e5de99-faf3-4e4d-8a4a-0432961d8587_0"" doesn't conform to snake_case naming style",C0103
error,27e5de99-faf3-4e4d-8a4a-0432961d8587_0,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_0.py,import-error,Unable to import 'django_crontab',E0401
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_0,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_0.py,missing-function-docstring,Missing function or method docstring,C0116
error,27e5de99-faf3-4e4d-8a4a-0432961d8587_0,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_0.py,undefined-variable,Undefined variable 'Profile',E0602
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_1,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_1.py,missing-module-docstring,Missing module docstring,C0114
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_1,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_1.py,invalid-name,"Module name ""27e5de99-faf3-4e4d-8a4a-0432961d8587_1"" doesn't conform to snake_case naming style",C0103
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_2,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_2.py,missing-module-docstring,Missing module docstring,C0114
convention,27e5de99-faf3-4e4d-8a4a-0432961d8587_2,Python/27e5de99-faf3-4e4d-8a4a-0432961d8587_2.py,invalid-name,"Module name ""27e5de99-faf3-4e4d-8a4a-0432961d8587_2"" doesn't conform to snake_case naming style",C0103
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,line-too-long,Line too long (109/100),C0301
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,line-too-long,Line too long (105/100),C0301
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,missing-module-docstring,Missing module docstring,C0114
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,invalid-name,"Module name ""8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0"" doesn't conform to snake_case naming style",C0103
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,missing-function-docstring,Missing function or method docstring,C0116
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'app',E0602
warning,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,broad-exception-caught,Catching too general exception Exception,W0718
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'request',E0602
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'request',E0602
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'jsonify',E0602
warning,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,broad-exception-caught,Catching too general exception Exception,W0718
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'open_plugin_memo',E0602
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'open_plugin_memo',E0602
convention,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,invalid-name,"Variable name ""e"" doesn't conform to snake_case naming style",C0103
error,8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0,Python/8d5fffad-e3ca-492e-b62c-e5b42d7841a3_0.py,undefined-variable,Undefined variable 'jsonify',E0602
